year,season_week,region,sales_channel,category,product,package_type,diet_label,unit_price_usd,calories_kcal,sugar_g,spice_index,discount_rate,units_sold,demand_segment,date_str,date
2024.0,8.0,south,supermarket,beverage,sahlep,box,vegan,5.05,262.1,27.4,1.6,15.0,41.0,medium,2024-W08-1,2024-02-26
2022.0,5.0,south,online,beverage,chai tea,can,vegan,3.86,151.0,9.9,6.7,16.4,47.0,high,2022-W05-1,2022-01-31
2023.0,5.0,south,supermarket,nan,sahlep,cup,regular,4.03,299.5,20.9,3.3,14.1,57.0,high,2023-W05-1,2023-01-30
2022.0,13.0,west,supermarket,food,winter salad,bottle,regular,4.73,170.6,7.2,1.3,16.6,13.0,low,2022-W13-1,2022-03-28
2022.0,5.0,east,convenience,food,roasted chestnuts,bowl,regular,5.69,326.6,10.6,1.1,9.2,27.0,medium,2022-W05-1,2022-01-31
2025.0,1.0,south,convenience,food,cinnamon cookies,cup,regular,4.79,433.3,32.4,1.6,7.5,14.0,low,2025-W01-1,2025-01-06
2023.0,5.0,central,convenience,beverage,chai tea,cup,regular,4.24,150.3,16.2,6.5,9.0,37.0,medium,2023-W05-1,2023-01-30
2023.0,7.0,east,convenience,beverage,herbal tea,bowl,gluten-free,2.9,5.0,0.0,1.9,8.3,36.0,medium,2023-W07-1,2023-02-13
2024.0,2.0,north,wholesale,food,roasted chestnuts,bowl,gluten-free,5.53,319.7,5.8,0.3,18.8,37.0,medium,2024-W02-1,2024-01-15
2022.0,4.0,central,supermarket,food,winter salad,bag,regular,3.4,134.3,1.9,0.8,11.7,34.0,medium,2022-W04-1,2022-01-24
2023.0,3.0,south,online,food,gingerbread,bottle,regular,4.69,400.7,31.7,5.3,14.6,19.0,low,2023-W03-1,2023-01-16
2024.0,7.0,north,online,nan,apple cider,cup,regular,4.22,155.3,18.6,3.3,17.2,32.0,medium,2024-W07-1,2024-02-19
2024.0,10.0,east,supermarket,beverage,apple cider,can,regular,4.42,157.1,19.2,4.0,11.4,40.0,medium,2024-W10-1,2024-03-11
2025.0,13.0,north,online,beverage,espresso,bowl,regular,3.09,5.0,1.3,1.5,19.3,36.0,medium,2025-W13-1,2025-03-31
2024.0,6.0,south,online,beverage,espresso,cup,regular,2.9,5.0,2.5,1.5,17.0,84.0,high,2024-W06-1,2024-02-12
2023.0,12.0,west,wholesale,food,gingerbread,bowl,regular,3.99,381.4,29.7,4.9,23.7,23.0,low,2023-W12-1,2023-03-20
2025.0,3.0,north,online,beverage,herbal tea,cup,regular,2.51,5.0,2.3,0.0,15.2,49.0,high,2025-W03-1,2025-01-20
2025.0,11.0,west,wholesale,beverage,hot chocolate,box,regular,4.7,242.1,29.2,3.1531090723751274,22.9,108.0,high,2025-W11-1,2025-03-17
2024.0,8.0,central,cafe,food,gingerbread,box,regular,5.75,400.5,29.5,5.2,7.7,28.0,medium,2024-W08-1,2024-02-26
2025.0,10.0,west,cafe,beverage,espresso,bottle,regular,3.75,45.9,0.0,2.5,9.6,18.0,low,2025-W10-1,2025-03-10
2025.0,10.0,west,cafe,food,cinnamon cookies,bag,regular,5.51,419.6,33.2,3.9,9.7,23.0,low,2025-W10-1,2025-03-10
2025.0,7.0,west,suprmarket,beverage,ginger tea,bag,regular,2.7,55.1,7.3,6.9,12.3,31.0,medium,2025-W07-1,2025-02-17
2022.0,4.0,central,cafe,beverage,herbal tea,cup,regular,2.36,5.0,3.0,0.3,7.0,20.0,low,2022-W04-1,2022-01-24
2024.0,7.0,south,online,beverage,spiced latte,bottle,regular,5.2,179.9,18.7,5.2,17.5,68.0,high,2024-W07-1,2024-02-19
2023.0,11.0,north,wholesale,beverage,espresso,bowl,regular,2.88,5.0,0.0,1.8,22.8,55.0,high,2023-W11-1,2023-03-13
2024.0,13.0,east,supermarket,food,lentil soup,cup,dairy-free,5.49,220.8,5.2,4.5,20.8,25.0,medium,2024-W13-1,2024-04-01
2024.0,13.0,east,online,beverage,spiced latte,bottle,regular,5.66,210.3,18.0,4.6,19.7,15.0,low,2024-W13-1,2024-04-01
2025.0,3.0,north,cafe,beverage,chai tea,cup,regular,4.83,126.0,12.9,7.4,6.3,16.0,low,2025-W03-1,2025-01-20
2025.0,8.0,west,cafe,beverage,matcha latte,bag,regular,6.61,144.8,13.4,2.0,8.2,30.0,medium,2025-W08-1,2025-02-24
2023.0,2.0,north,supermarket,beverage,hot chocolate,bottle,gluten-free,4.49,271.2,25.9,2.1,10.6,50.0,high,2023-W02-1,2023-01-09
2024.0,9.0,central,cafe,food,winter salad,box,low-sugar,7.02,155.9,5.3,0.0,10.1,14.0,low,2024-W09-1,2024-03-04
2024.0,13.0,south,online,beverage,spiced latte,bottle,regular,5.8,180.5,14.9,5.3,18.6,26.0,medium,2024-W13-1,2024-04-01
2023.0,1.0,north,cafe,beverage,chai tea,cup,vegan,4.41,152.0,11.1,6.3,5.4,23.0,low,2023-W01-1,2023-01-02
2022.0,9.0,north,onl1ne,food,pumpkin soup,box,regular,4.53,206.9,8.3,3.8,17.4,24.0,medium,2022-W09-1,2022-02-28
2022.0,13.0,south,online,beverage,spiced latte,cup,regular,4.54,229.6,21.6,5.0,18.0,17.0,low,2022-W13-1,2022-03-28
2025.0,12.0,south,online,beverage,apple cider,cup,regular,3.76,146.8,24.3,3.9,16.3,35.0,medium,2025-W12-1,2025-03-24
2023.0,6.0,north,supermarket,beverage,herbal tea,bottle,regular,2.17,5.0,0.0,1.0,12.3,104.0,high,2023-W06-1,2023-02-06
2025.0,2.0,south,supermarket,beverage,mulled wine,bowl,dairy-free,7.4,188.6,12.380162767039675,6.6,11.2,20.0,low,2025-W02-1,2025-01-13
2023.0,13.0,north,supermarket,food,gingerbread,bottle,low-sugar,5.1,369.5,19.5,5.5,16.4,36.0,medium,2023-W13-1,2023-03-27
2025.0,12.0,south,online,beverage,spiced latte,cup,regular,6.28,223.8,15.4,3.8,22.4,12.0,low,2025-W12-1,2025-03-24
2023.0,8.0,south,online,food,pumpkin soup,cup,dairy-free,4.81,209.6,2.7,3.9,18.6,40.0,medium,2023-W08-1,2023-02-20
2025.0,13.0,south,supermarket,beverage,mulled wine,cup,regular,7.63,199.5,15.8,5.4,17.0,11.0,low,2025-W13-1,2025-03-31
2022.0,1.0,south,online,beverage,ginger tea,cup,regular,2.27,48.4,8.5,4.6,14.8,39.0,medium,2022-W01-1,2022-01-03
2024.0,9.0,north,cafe,beverage,espresso,can,low-sugar,3.26,8.2,3.6,0.5,9.0,36.180226770255636,medium,2024-W09-1,2024-03-04
2025.0,1.0,north,wholesale,beverage,matcha latte,cup,regular,4.85,177.4,12.1,2.2,18.5,20.0,low,2025-W01-1,2025-01-06
2025.0,13.0,north,supermarket,beverage,herbal tea,nan,regular,2.82,5.0,4.9,0.9,16.0,18.0,low,2025-W13-1,2025-03-31
2025.0,9.0,west,convenience,beverage,ginger tea,bowl,regular,3.39,45.8,1.1,4.0,13.3,43.0,high,2025-W09-1,2025-03-03
2022.0,12.0,central,online,food,lentil soup,bowl,regular,4.85,260.8,3.2,3.7,19.5,30.0,medium,2022-W12-1,2022-03-21
2023.0,8.0,central,online,beverage,mulled wine,cup,regular,5.46,182.6,15.1,6.8,16.9,13.0,low,2023-W08-1,2023-02-20
2022.0,2.0,east,cafe,beverage,espresso,cup,regular,2.62,28.0,2.7,0.9,6.1,36.0,medium,2022-W02-1,2022-01-10
2022.0,1.0,east,cafe,food,cinnamon cookies,cup,regular,4.9,394.3,34.9,2.5,13.684544209762091,20.0,low,2022-W01-1,2022-01-03
2024.0,5.0,south,convenience,beverage,hot chocolate,bag,regular,4.18,269.6,30.1,2.7,9.7,21.0,low,2024-W05-1,2024-02-05
2024.0,10.0,west,online,beverage,hot chocolate,cup,regular,4.73,239.6,25.0,2.6,19.3,44.0,high,2024-W10-1,2024-03-11
2025.0,2.0,west,cafe,beverage,ginger tea,cup,vegan,4.26,39.7,7.6,6.2,5.9,26.0,medium,2025-W02-1,2025-01-13
2025.0,12.0,central,supermarket,beverage,espresso,bottle,regular,2.52,5.0,1.3,0.0,16.6,36.0,medium,2025-W12-1,2025-03-24
2024.0,4.0,central,supermarket,food,gingerbread,cup,regular,5.3,360.0,26.3,6.8,10.9,34.0,medium,2024-W04-1,2024-01-29
2025.0,7.0,east,online,beverage,spiced latte,cup,vegan,5.96,201.2,12.6,5.2,17.4,45.0,high,2025-W07-1,2025-02-17
2022.0,3.0,west,wholesale,food,roasted chestnuts,cup,gluten-free,4.54,346.0,9.1,2.9,19.2,36.0,medium,2022-W03-1,2022-01-17
2022.0,7.0,west,online,food,winter salad,bowl,regular,5.01,192.2,5.6,0.5,20.3,30.0,medium,2022-W07-1,2022-02-14
2024.0,6.0,south,convenience,beverage,herbal tea,bowl,low-sugar,3.04,5.6,0.0,0.0,9.9,39.0,medium,2024-W06-1,2024-02-12
2025.0,1.0,central,cafe,food,baked potato,bowl,vegan,7.65,358.2,3.3,2.3,5.4,5.0,low,2025-W01-1,2025-01-06
2022.0,8.0,north,cafe,food,baked potato,box,regular,6.26,382.3,4.8,2.1,7.0,16.0,low,2022-W08-1,2022-02-21
2024.0,11.0,central,cafe,beverage,mulled wine,cup,gluten-free,7.76,226.9,15.5,6.5,12.3,10.0,low,2024-W11-1,2024-03-18
2024.0,13.0,west,convenience,food,baked potato,bag,vegan,6.75,378.0,0.4,3.1,12.3,7.0,low,2024-W13-1,2024-04-01
2022.0,5.0,north,online,food,beef stew,box,regular,9.54,545.7,7.1,3.1,15.7,13.0,low,2022-W05-1,2022-01-31
2023.0,12.0,west,online,food,stuffed pastry,box,regular,6.4,453.2,8.2,1.8,20.2,17.0,low,2023-W12-1,2023-03-20
2025.0,12.0,north,supermarket,beverage,hot chocolate,bowl,vegan,5.1,229.5,25.9,2.4,16.7,53.0,high,2025-W12-1,2025-03-24
2024.0,13.0,west,supermarket,food,cinnamon cookies,bottle,dairy-free,4.4,414.5,28.8,2.4,17.3,57.0,high,2024-W13-1,2024-04-01
2022.0,5.0,west,online,beverage,ginger tea,cup,regular,2.12,20.2,6.8,5.3,16.3,90.0,high,2022-W05-1,2022-01-31
2025.0,12.0,west,online,beverage,hot chocolate,bottle,gluten-free,5.87,268.7,25.0,2.7,19.8,23.0,low,2025-W12-1,2025-03-24
2023.0,8.0,central,supermarket,food,pumpkin soup,cup,vegan,5.24,214.8,9.3,4.4,14.0,39.0,medium,2023-W08-1,2023-02-20
2025.0,1.0,north,online,beverage,herbal tea,can,low-sugar,1.88,17.5,0.0,1.8,14.5,36.0,medium,2025-W01-1,2025-01-06
2023.0,4.0,south,online,food,gingerbread,cup,dairy-free,5.11,369.6,27.4,5.5,16.1,37.0,medium,2023-W04-1,2023-01-23
2024.0,9.0,east,convenience,food,cinnamon cookies,cup,regular,5.28,431.9,29.4,1.1,12.7,15.0,low,2024-W09-1,2024-03-04
2023.0,3.0,north,supermarket,food,roasted chestnuts,bag,regular,5.11,368.4,4.5,1.1,11.4,21.0,low,2023-W03-1,2023-01-16
2023.0,6.0,east,wholesale,beverage,matcha latte,bowl,regular,5.39,177.6,17.6,1.5,20.0,72.0,high,2023-W06-1,2023-02-06
2025.0,11.0,south,wholesale,food,winter salad,bowl,regular,5.96,211.1,6.1,0.9,22.8,36.0,medium,2025-W11-1,2025-03-17
2022.0,2.0,south,online,beverage,hot chocolate,bottle,regular,3.97,229.0,28.5,1.5,15.2,31.0,medium,2022-W02-1,2022-01-10
2022.0,7.0,east,cafe,food,cinnamon cookies,bowl,gluten-free,4.54,433.8,26.9,2.6,6.3,36.180226770255636,low,2022-W07-1,2022-02-14
2023.0,3.0,central,cafe,beverage,apple cider,box,low-sugar,4.99,156.0,10.8,3.1,5.6,12.0,low,2023-W03-1,2023-01-16
2024.0,7.0,south,cafe,food,stuffed pastry,bowl,regular,8.5,450.8,7.0,1.1,9.2,12.0,low,2024-W07-1,2024-02-19
2025.0,4.0,central,online,food,roasted chestnuts,bowl,vegan,6.6,333.6,7.1,2.1,16.8,15.0,low,2025-W04-1,2025-01-27
2025.0,13.0,east,online,food,stuffed pastry,can,regular,6.47,470.1,1.3,1.3,17.5,36.0,medium,2025-W13-1,2025-03-31
2023.0,1.0,south,online,beverage,hot chocolate,bottle,regular,3.93,224.6,28.5,2.0,14.5,39.0,medium,2023-W01-1,2023-01-02
2023.0,13.0,east,cafe,food,roasted chestnuts,bowl,regular,6.26,346.4,7.8,1.9,10.2,8.0,low,2023-W13-1,2023-03-27
2024.0,12.0,south,cafe,beverage,apple cider,bottle,regular,5.88,158.7,20.6,4.4,11.1,12.0,low,2024-W12-1,2024-03-25
2024.0,3.0,north,wholesale,food,pumpkin soup,bottle,regular,5.51,218.4,6.8,4.0,18.9,37.0,medium,2024-W03-1,2024-01-22
2024.0,13.0,south,cafe,beverage,ginger tea,bottle,regular,3.14,28.4,3.6,6.5,10.4,25.0,medium,2024-W13-1,2024-04-01
2023.0,8.0,east,online,beverage,hot chocolate,bag,regular,3.93,242.5,29.6,2.3,17.5,63.0,high,2023-W08-1,2023-02-20
2025.0,13.0,east,convenience,beverage,ginger tea,bowl,regular,3.99,23.4,0.0,4.2,10.7,37.0,medium,2025-W13-1,2025-03-31
2024.0,12.0,central,supermarket,beverage,hot chocolate,bottle,dairy-free,4.1,278.2,24.8,1.6,17.0,56.0,high,2024-W12-1,2024-03-25
2022.0,8.0,south,online,beverage,spiced latte,bottle,low-sugar,5.19,167.8,13.0,5.3,17.2,51.0,high,2022-W08-1,2022-02-21
2023.0,5.0,nan,supermarket,beverage,spiced latte,bottle,regular,5.19,199.5,18.0,4.4,12.0,45.0,high,2023-W05-1,2023-01-30
2022.0,2.0,west,wholesale,beverage,apple cider,cup,regular,3.35,150.9,24.0,4.9,19.0,63.0,high,2022-W02-1,2022-01-10
2022.0,2.0,central,online,food,roasted chestnuts,can,regular,5.09,376.7,3.4,1.2,14.9,23.0,low,2022-W02-1,2022-01-10
2022.0,6.0,central,supermarket,beverage,hot chocolate,box,vegan,4.78,209.0,23.1,2.1,13.5,51.0,high,2022-W06-1,2022-02-07
2023.0,11.0,north,online,beverage,apple cider,bowl,regular,4.03,167.7,25.2,4.6,17.5,50.0,high,2023-W11-1,2023-03-13
2024.0,7.0,east,online,beverage,hot chocolate,cup,regular,4.56,244.5,28.2,1.9,15.7,56.0,high,2024-W07-1,2024-02-19
2023.0,7.0,north,online,beverage,espresso,bowl,regular,2.54,11.0,0.4,1.3,16.9,104.0,high,2023-W07-1,2023-02-13
2023.0,4.0,west,cafe,food,pumpkin soup,bowl,regular,6.66,242.3,6.5,4.1,6.9,13.0,low,2023-W04-1,2023-01-23
2025.0,8.0,east,convenience,food,cinnamon cookies,cup,regular,5.17,441.9,32.2,1.6,9.2,30.0,medium,2025-W08-1,2025-02-24
2025.0,9.0,south,online,food,baked potato,bowl,regular,7.06,401.9,1.5,2.1,16.2,20.0,low,2025-W09-1,2025-03-03
2024.0,13.0,central,supermarket,beverage,spiced latte,bowl,regular,5.55,213.5,20.6,5.4,16.4,44.0,high,2024-W13-1,2024-04-01
2023.0,10.0,north,online,food,gingerbread,box,regular,4.38,356.4,36.0,5.6,17.4,57.0,high,2023-W10-1,2023-03-06
2025.0,8.0,east,online,beverage,apple cider,cup,regular,4.21,161.8,23.1,4.8,15.9,56.0,high,2025-W08-1,2025-02-24
2022.0,12.0,west,supermarket,beverage,hot chocolate,cup,regular,3.45,225.7,26.6,0.9,17.3,61.0,high,2022-W12-1,2022-03-21
2023.0,6.0,north,cafe,beverage,apple cider,can,regular,4.11,156.6,16.4,2.6,7.2,32.0,medium,2023-W06-1,2023-02-06
2025.0,13.0,east,cafe,food,baked potato,cup,gluten-free,8.02,379.7,0.2,2.8,13.3,9.0,low,2025-W13-1,2025-03-31
2024.0,5.0,west,supermarket,beverage,matcha latte,bottle,dairy-free,6.07,180.1,16.3,2.6,12.3,26.0,medium,2024-W05-1,2024-02-05
2024.0,2.0,north,supermarket,food,cinnamon cookies,box,regular,4.77,389.5,29.7,2.5,11.0,45.0,high,2024-W02-1,2024-01-15
2024.0,2.0,south,online,food,creamy porridge,can,vegan,4.62,278.6,10.9,1.9,14.1,26.0,medium,2024-W02-1,2024-01-15
2023.0,2.0,west,wholesale,food,cinnamon cookies,bag,vegan,4.3,392.1,33.7,2.0,18.6,30.0,medium,2023-W02-1,2023-01-09
2023.0,12.0,north,cafe,food,beef stew,can,regular,4.943781855249744,540.8,2.6,2.7,10.3,4.0,low,2023-W12-1,2023-03-20
2023.0,11.0,central,wholesale,beverage,ginger tea,can,regular,2.2,45.6,5.1,5.6,23.7,90.0,high,2023-W11-1,2023-03-13
2022.0,3.0,central,convenience,food,lentil soup,bowl,regular,5.16,280.7,4.2,4.6,7.6,16.0,low,2022-W03-1,2022-01-17
2025.0,11.0,north,cafe,beverage,mulled wine,cup,dairy-free,9.08,210.5,13.3,5.2,10.0,4.0,low,2025-W11-1,2025-03-17
2023.0,1.0,south,wholesale,beverage,ginger tea,cup,regular,2.69,21.1,4.7,5.4,18.3,75.0,high,2023-W01-1,2023-01-02
2024.0,4.0,east,supermarket,beverage,hot chocolate,bowl,regular,4.91,267.0,28.9,1.8,12.0,25.0,medium,2024-W04-1,2024-01-29
2025.0,10.0,west,online,food,pumpkin soup,bottle,regular,6.45,193.6,9.4,3.8,18.6,32.0,medium,2025-W10-1,2025-03-10
2025.0,4.0,east,online,food,winter salad,cup,regular,5.41,193.4,10.7,1.0,16.3,29.0,medium,2025-W04-1,2025-01-27
2023.0,10.0,north,online,food,pumpkin soup,cup,regular,5.97,211.1,10.0,3.1,20.3,98.0,high,2023-W10-1,2023-03-06
2023.0,12.0,north,online,food,pumpkin soup,box,regular,5.75,203.3,11.5,4.4,20.4,28.0,medium,2023-W12-1,2023-03-20
2025.0,1.0,central,supermarket,beverage,mulled wine,cup,regular,6.67,201.1,13.6,5.6,10.6,9.0,low,2025-W01-1,2025-01-06
2024.0,1.0,east,cafe,food,beef stew,box,gluten-free,4.943781855249744,537.0,4.1,3.0,5.4,2.0,low,2024-W01-1,2024-01-08
2025.0,13.0,central,convenience,food,winter salad,bottle,regular,6.3,196.5,4.4,3.1531090723751274,18.6,21.0,low,2025-W13-1,2025-03-31
2025.0,7.0,east,supermarket,food,winter salad,bowl,regular,6.47,183.9,6.9,0.5,11.9,20.0,low,2025-W07-1,2025-02-17
2025.0,7.0,central,online,beverage,sahlep,cup,gluten-free,5.92,282.4,25.0,2.9,16.7,24.0,medium,2025-W07-1,2025-02-17
2022.0,7.0,north,cafe,food,cinnamon cookies,cup,regular,4.28,429.5,32.1,2.8,9.2,50.0,high,2022-W07-1,2022-02-14
2024.0,6.0,north,supermarket,beverage,sahlep,can,vegan,5.0,277.1,28.1,2.9,13.5,30.0,medium,2024-W06-1,2024-02-12
2022.0,9.0,central,online,food,pumpkin soup,bowl,vegan,5.92,223.1,11.7,3.9,18.8,37.0,medium,2022-W09-1,2022-02-28
2024.0,8.0,central,supermarket,beverage,herbal tea,cup,regular,3.23,13.7,3.6,2.5,14.5,92.0,high,2024-W08-1,2024-02-26
2025.0,3.0,south,supermarket,beverage,hot chocolate,bottle,regular,4.49,255.2,29.7,1.5,10.4,53.0,high,2025-W03-1,2025-01-20
2024.0,9.0,south,online,food,lentil soup,bottle,regular,6.04,230.7,7.9,2.9,20.4,101.0,high,2024-W09-1,2024-03-04
2023.0,9.0,east,convenience,food,gingerbread,cup,regular,4.88,387.6,26.8,4.9,10.9,12.0,low,2023-W09-1,2023-02-27
2022.0,2.0,east,cafe,food,pumpkin soup,bowl,regular,5.94,195.1,12.0,3.0,6.3,9.0,low,2022-W02-1,2022-01-10
2025.0,5.0,north,cafe,food,lentil soup,cup,regular,6.69,265.0,1.8,3.3,5.7,20.0,low,2025-W05-1,2025-02-03
2022.0,11.0,central,online,food,cinnamon cookies,can,regular,3.67,449.6,30.8,2.7,19.5,37.61405295315682,high,2022-W11-1,2022-03-14
2022.0,9.0,south,convenience,beverage,mulled wine,cup,regular,5.72,181.5,17.2,6.9,10.4,18.0,low,2022-W09-1,2022-02-28
2023.0,2.0,west,cafe,beverage,hot chocolate,can,regular,4.76,242.3,30.7,3.1,6.1,26.0,medium,2023-W02-1,2023-01-09
2022.0,1.0,north,online,food,pumpkin soup,nan,regular,5.24,233.6,6.5,3.9,14.5,14.0,low,2022-W01-1,2022-01-03
2023.0,8.0,north,cafe,beverage,ginger tea,can,regular,3.02,5.0,4.9,7.0,9.1,35.0,medium,2023-W08-1,2023-02-20
2024.0,7.0,west,supermarket,food,beef stew,bottle,dairy-free,4.943781855249744,489.8,3.0,3.0,12.1,6.0,low,2024-W07-1,2024-02-19
2023.0,13.0,south,supermarket,beverage,chai tea,bag,regular,3.16,146.6,13.6,5.4,15.9,35.0,medium,2023-W13-1,2023-03-27
2022.0,7.0,west,online,food,winter salad,can,regular,4.42,127.9,7.9,1.7,17.0,68.0,high,2022-W07-1,2022-02-14
2022.0,13.0,north,supermarket,beverage,sahlep,box,regular,4.19,262.4,31.6,1.2,17.0,33.0,medium,2022-W13-1,2022-03-28
2023.0,3.0,central,online,beverage,sahlep,cup,regular,4.83,299.8,24.9,2.0,15.8,30.0,medium,2023-W03-1,2023-01-16
2022.0,6.0,west,online,food,stuffed pastry,bottle,regular,5.91,488.1,4.4,2.4,16.9,41.0,medium,2022-W06-1,2022-02-07
2024.0,2.0,central,online,food,gingerbread,cup,gluten-free,4.7,396.7,26.5,5.5,14.5,18.0,low,2024-W02-1,2024-01-15
2022.0,8.0,north,wholesale,food,lentil soup,bottle,regular,4.09,275.9,3.3,3.9,21.8,83.0,high,2022-W08-1,2022-02-21
2023.0,3.0,south,supermarket,beverage,hot chocolate,bowl,regular,4.27,243.9,25.9,1.2,12.6,42.0,high,2023-W03-1,2023-01-16
2023.0,7.0,south,supermarket,beverage,mulled wine,box,regular,6.52,200.0,17.0,6.0,15.0,17.0,low,2023-W07-1,2023-02-13
2023.0,5.0,east,supermarket,beverage,spiced latte,bowl,low-sugar,5.8,187.5,10.9,5.5,10.0,31.0,medium,2023-W05-1,2023-01-30
2022.0,3.0,south,convenience,beverage,hot chocolate,bowl,regular,4.93,242.1,27.0,2.0,8.4,18.0,low,2022-W03-1,2022-01-17
2022.0,2.0,north,supermarket,beverage,herbal tea,cup,regular,2.04,5.0,5.4,0.4,11.2,70.0,high,2022-W02-1,2022-01-10
2025.0,7.0,south,convenience,beverage,herbal tea,cup,vegan,3.35,32.4,0.0,0.1,10.0,19.0,low,2025-W07-1,2025-02-17
2022.0,13.0,south,supermarket,beverage,herbal tea,box,gluten-free,1.85,37.4,0.7,0.4,15.1,50.0,high,2022-W13-1,2022-03-28
2024.0,3.0,south,online,beverage,mulled wine,cup,regular,6.74,214.8,17.4,6.3,15.3,15.0,low,2024-W03-1,2024-01-22
2023.0,6.0,north,supermarket,food,stuffed pastry,cup,dairy-free,5.57,443.9,7.5,2.2,13.3,19.0,low,2023-W06-1,2023-02-06
2023.0,3.0,south,supermarket,beverage,spiced latte,bag,low-sugar,4.57,176.0,12.7,4.2,10.9,47.0,high,2023-W03-1,2023-01-16
2023.0,11.0,west,convenience,food,lentil soup,bag,regular,5.86,283.0,4.9,2.5,14.1,21.0,low,2023-W11-1,2023-03-13
2025.0,6.0,south,convenience,food,lentil soup,bowl,gluten-free,6.87,269.8,6.2,4.3,9.7,12.0,low,2025-W06-1,2025-02-10
2025.0,13.0,south,supermarket,beverage,espresso,bottle,regular,2.44,10.9,0.0,0.6,14.1,31.0,medium,2025-W13-1,2025-03-31
2023.0,4.0,east,wholesale,food,cinnamon cookies,box,regular,3.96,408.6,34.0,3.1,20.5,62.0,high,2023-W04-1,2023-01-23
2023.0,2.0,west,supermarket,food,pumpkin soup,cup,regular,4.95,227.7,11.0,3.0,10.4,59.0,high,2023-W02-1,2023-01-09
2023.0,8.0,south,online,food,beef stew,bottle,low-sugar,9.9,458.9,5.0,2.5,17.0,12.0,low,2023-W08-1,2023-02-20
2023.0,9.0,east,supermarket,beverage,chai tea,bottle,regular,4.43,151.4,10.3,6.6,13.4,28.0,medium,2023-W09-1,2023-02-27
2024.0,13.0,central,online,beverage,chai tea,bag,regular,3.93,164.8,12.0,8.2,24.3,74.0,high,2024-W13-1,2024-04-01
2022.0,12.0,east,convenience,food,baked potato,bag,regular,5.14,439.4,5.8,2.8,11.3,9.0,low,2022-W12-1,2022-03-21
2023.0,12.0,central,online,food,gingerbread,bowl,regular,4.78,402.8,24.2,5.7,15.6,35.0,medium,2023-W12-1,2023-03-20
2025.0,9.0,west,supermarket,food,cinnamon cookies,cup,low-sugar,4.74,361.5,18.7,2.9,13.3,51.0,high,2025-W09-1,2025-03-03
2022.0,5.0,north,supermarket,beverage,sahlep,can,vegan,4.72,275.2,25.1,1.3,12.7,49.0,high,2022-W05-1,2022-01-31
2023.0,6.0,east,online,food,lentil soup,cup,regular,4.98,298.5,2.7,3.2,17.5,43.0,high,2023-W06-1,2023-02-06
2024.0,2.0,west,online,beverage,apple cider,box,low-sugar,3.39,131.6,11.2,2.0,15.6,50.0,high,2024-W02-1,2024-01-15
2022.0,6.0,central,cafe,beverage,spiced latte,cup,gluten-free,6.58,208.9,15.3,6.0,9.1,20.0,low,2022-W06-1,2022-02-07
2022.0,5.0,east,online,food,lentil soup,cup,regular,4.57,285.4,2.9,5.1,16.5,52.0,high,2022-W05-1,2022-01-31
2022.0,1.0,north,supermarket,beverage,espresso,bowl,regular,2.38,16.1,0.0,1.5,10.3,76.0,high,2022-W01-1,2022-01-03
2025.0,3.0,east,supermarket,beverage,sahlep,can,regular,5.13,324.6,22.5,2.6,12.1,38.0,medium,2025-W03-1,2025-01-20
2022.0,7.0,north,online,beverage,hot chocolate,box,regular,4.0,226.8,26.4,0.9,16.8,37.61405295315682,high,2022-W07-1,2022-02-14
2022.0,5.0,west,online,food,roasted chestnuts,cup,regular,4.97,322.2,6.4,1.0,15.8,41.0,medium,2022-W05-1,2022-01-31
2022.0,13.0,east,cafe,beverage,espresso,box,regular,2.53,27.0,0.0,2.5,10.2,31.0,medium,2022-W13-1,2022-03-28
2022.0,7.0,west,wholesale,beverage,espresso,cup,low-sugar,1.76,5.0,4.2,1.3,19.9,37.61405295315682,high,2022-W07-1,2022-02-14
2024.0,13.0,central,online,beverage,spiced latte,cup,regular,5.33,206.5,17.1,4.4,19.1,19.0,low,2024-W13-1,2024-04-01
2023.0,9.0,west,wholesale,beverage,matcha latte,can,low-sugar,5.22,164.4,8.5,0.8,21.8,30.0,medium,2023-W09-1,2023-02-27
2024.0,1.0,west,supermarket,beverage,espresso,cup,low-sugar,2.45,23.2,0.0,2.2,10.6,40.0,medium,2024-W01-1,2024-01-08
2024.0,3.0,west,cafe,beverage,espresso,bowl,regular,3.0,16.1,0.0,1.2,13.684544209762091,34.0,medium,2024-W03-1,2024-01-22
2025.0,10.0,central,cafe,beverage,espresso,cup,regular,3.65,13.2,0.0,0.0,7.7,16.0,low,2025-W10-1,2025-03-10
2022.0,8.0,central,cafe,food,roasted chestnuts,cup,vegan,5.85,322.6,3.2,0.6,6.7,22.0,low,2022-W08-1,2022-02-21
2025.0,4.0,north,convenience,food,creamy porridge,bowl,vegan,5.97,322.6,6.8,0.5,9.0,28.0,medium,2025-W04-1,2025-01-27
2024.0,7.0,east,supermarket,food,gingerbread,cup,regular,4.61,462.5,30.4,5.5,13.3,88.0,high,2024-W07-1,2024-02-19
2022.0,12.0,north,supermarket,beverage,chai tea,bowl,regular,3.47,152.4,16.4,6.6,14.5,66.0,high,2022-W12-1,2022-03-21
2025.0,6.0,central,supermarket,food,lentil soup,box,regular,5.03,261.8,0.1,3.6,12.3,53.0,high,2025-W06-1,2025-02-10
